,review_id,user_id,business_id,stars,useful,funny,cool,text,date,AFINN score,Review Length (words),AFINN score (abs),Normalised AFINN score,Normalised (abs),SQRT Normailzed,SQRT Normalised (abs)
4361895,9GcbmJZ81p9k3K7WMbE6PQ,7V_F9M4zZ0b_M8XVAPbD2Q,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"This place has great New Orleans home town food! My boyfriend and I had the Ferdi Po'Boy, mine turkey his roast beef. They were both amazing, but HUGE! I could barely eat half, and half was perfect for him. I also ate a cup of red beans and rice, very good! Finally, we shared the bread pudding...phenomenal! Best bread pudding we've eaten EVER! It's also a large portion, perfect to share!",2013-09-26 04:30:35,22.0,390,22.0,0.30985915492957744,0.30985915492957744,1.1140133037920334,1.1140133037920334
4362089,bhgKcdXxAlSZclCfVsVYkg,h8FdU6Mpwi2ZLttzTPCRsg,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,Ferdi special was delish!! Totally worth the wait in line. Service was crazy efficient.,2014-12-28 03:08:01,0.0,87,0.0,0.0,0.0,0.0,0.0
4362119,fUIh1PCioYok2QUVvl-GFg,-vzG7CUGcUaZ5SpogTVvsQ,iSRTaT9WngzB8JJ2YKJUig,3.0,1,0,0,"Love the Debris Po Boy, Jambayala, Red Beans and Rice. Slow service but worth the wait.",2012-03-20 02:03:01,5.0,87,5.0,0.3125,0.3125,0.5360562674188973,0.5360562674188973
4362148,NvStptT18LwMnXHaeqIRxw,6fDhl8_cpNWLDA1TAJz7KA,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"We stumbled upon Mother's shortly after arriving to New Orleans after a HORRID travel experience, and it was EXACTLY what we needed. The food was unbelievably delicious. My mom and I were only in NOLA for 3 days, but we managed to squeeze in 2 trips to Mother's before we left. The night before flying home, we decided we wouldn't be able to live with ourselves if we didn't try their fried chicken (even though it comes with a 30 min wait). It was worth it. If I ever find myself back in NOLA, this will be my FIRST stop!",2015-07-22 19:01:51,1.0,522,1.0,0.01,0.01,0.04376881095324085,0.04376881095324085
4362178,RvehsV1Lqy8Q35UTXqOYSg,bFz85yp6MEt8Ksh4B0nSwg,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Busy, noisy, tourists and locals, good basic food, in large portions, but not spectacular or, even, notable.  Red beans and rice was red beans and rice - nothing special - but the sausage that came with it was very good.  Shrimp Creole was better but, again, not very  special.  Cup of Gumbo File was tasty but mostly rice.  Fairly good beer selection.",2018-02-08 00:36:09,12.0,352,12.0,0.1791044776119403,0.1791044776119403,0.6396021490668313,0.6396021490668313
4362379,IHlkzucfQDoxS6Kf5wJd8Q,81iXVDZNTCENUobiRuhqWQ,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"The line was long and it was  hot, but it was worth the wait. We had great food. The price was a bit high, but comparable to nearby places. The Fergie was so very good!",2018-07-25 00:59:07,8.0,168,8.0,0.2222222222222222,0.2222222222222222,0.6172133998483676,0.6172133998483676
4362479,QbNesvV-sCRw7lURoFgXAA,3sLU_29B0cyPxtUt8EbsyA,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Great place. The Famous! Ferdi Special, Mae's File Gumbo and Jerry's Jambalaya were excellent. Go early if you don't want to stand in line long to eat.",2016-04-03 23:18:46,9.0,151,9.0,0.3333333333333333,0.3333333333333333,0.7324096128940435,0.7324096128940435
4362495,Zqk_lZf4XWllP8-6VepsaQ,TjZ5lpIsnVS8CVU7xRA6Ww,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"I don't understand why this place has only 3 1/2 stars. Well I didn't care and went there anyways. First of all, there was the line: we were the first waiting by the door but still waited for about 20 minutes to get in. But the waiting was not over, there was another line inside of the restaurant for ordering your food. They have pretty much everything to fit your appetite. We were big rice fans so we shared a combination plate. That was really good: the gumbo, jambalaya, shrimp with rice and some green beans. Comes with some potato salad. That was some best potato salad I ever had, very creamy and eggy. Everything else was good and the portion was huge. 
We will definitely come back to try some fried stuff and other soul food.",2017-05-21 18:43:14,16.0,737,16.0,0.11678832116788321,0.11678832116788321,0.5893675749470059,0.5893675749470059
4362569,Z3IAszUJl5jYu5L2x1MxtQ,8wfyiMvIRALmje2hAXv9Qg,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Be careful coming in with a group of 6 or more. The waitresses tend to get confused with your orders. Signs told us it takes 30min for fried chicken but when we sat down she brought out chicken right away. Other tables had to wait a very long time. The long wait incl any fried PO-Boy sandwiches. 

Food is definitely good! The best was the ferdi sandwich, crawfish effoutte, and bread pudding! Prices on the high end but no choice in Nola.",2015-06-30 15:55:08,5.0,440,5.0,0.06097560975609756,0.06097560975609756,0.2383656473113981,0.2383656473113981
4362582,rpZVe5B_r89NsIKFzxyJug,t-r5KS5U1TCBcixRsKvZcw,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,I have heard so many great things about this place by friends who frequent New Orleans. Beyonce even approves! The restaurant is very intimate. The food is flavorful and captures the essence of bayou culture. I will definitely make this one of my staple places when visiting New Orleans.,2015-09-18 19:10:08,5.0,287,5.0,0.10204081632653061,0.10204081632653061,0.2951406680504776,0.2951406680504776
4363123,A1X0YGyIVFq7kCnS8aM5Aw,MNWgIcXrM3VDTKidZXMPNw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Omg- I have died & gone to heaven in the South. The fried chicken, greens, mile high biscuits & slap ya mama bread pudding are AMAZING!",2015-07-13 02:42:13,3.0,135,3.0,0.11538461538461539,0.11538461538461539,0.25819888974716115,0.25819888974716115
4363136,Fjs985Imp5zJ925ke54a3A,VOwawl0O8Isd6aY4RcvsxQ,iSRTaT9WngzB8JJ2YKJUig,2.0,2,1,1,"This restaurant is featured on Adam Richman's show ""Man vs. Food"" on the Food Network. I'm a fan of Adam Richman so I wanted to check this place out. I travel to eat, so I was a bit disappointed by Mother's. You stand in line and order at the counter, and the waiters bring you your food. The service is great with extremely animated servers!

I ordered the shrimp poboy and seafood etouffee. Both dishes were lukewarm, not the freshest of ingredients, and just very bland. I would skip out on Mother's if you have a limited amount of time and meals in NOLA.",2014-11-07 20:28:07,3.0,558,3.0,0.02912621359223301,0.02912621359223301,0.1270001270001905,0.1270001270001905
4363137,nHH_nzeR7wc4yjvEUDsEFA,-avlL-dtYfo1FOvtD9yUMQ,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"I have to start by saying that the customer service is amazing. Every one on staff was really nice. The food was just ok. It could have been hotter (temperature). I had the half combo, shrimp and calamari with cabbage and red beans/rice as sides. The shrimp were fried nicely, but had no seasoning.  I also wanted to taste the jambalaya so ordered a small cup as well. Overall, it was too tomatoe-y tasting.  The people are way better than the food.",2016-06-19 20:27:51,8.0,449,8.0,0.09523809523809523,0.09523809523809523,0.377543342546407,0.377543342546407
4363141,8jtVPLXvdx51eLjs68UgkA,hyBqbsjqfczTlrcR9Xp9eg,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"The famous Ferdi special was just OK. It was a nice sandwich with roast beef, ham and gravy, but I wouldn't go out of my way for it. Mines wasn't overstuffed either. I feel robbed. :( The gumbo was just decent as well.",2012-10-23 01:34:24,5.0,218,5.0,0.11627906976744186,0.11627906976744186,0.3386427307392982,0.3386427307392982
4363397,c1aNZY7JIOZTB2-4Imx-uQ,tNntzO_or5tsxvWvdp950g,iSRTaT9WngzB8JJ2YKJUig,2.0,2,1,0,"I ordered the shrimp platter.  The food was fresh and good.  I am giving this restaurant 2 stars based on the service and atmosphere.  I went here during the evening aroun 7:30pm.  The front counter staff was a  little rude  (using profane language) and impatient when taking your order.  

I've visited this location before during lunch time with an older wait staff and its much better.  They are much more attentive and friendly.  However, the evening staff failed to evening sweep the floors.  There was leftover fries and pieces of paper all over the floor.",2016-01-10 17:06:18,2.0,562,2.0,0.01904761904761905,0.01904761904761905,0.08436490812191956,0.08436490812191956
4363474,zhAgVt61JSCRzNI2DN9FhQ,wlO819ONEN2jBnWsopaQeQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Really good seafood and spicy bloody Mary's. No tipping allowed. The place is nothing to look at, and you go through a cafeteria line to order.   The batter on the shrimp was light, and I loved that. Good turnip greens and cabbage. Did not have any cornbread. Definitely would go back there.",2014-06-21 21:07:21,5.0,291,5.0,0.09259259259259259,0.09259259259259259,0.2931051908802746,0.2931051908802746
4363529,6c9yzVCN9Sg8s3zMoZ79yA,bJVDloNnpgRpdIw8eFSrdw,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Amazing breakfast, fastest serving time in New Orleans, I got scrambled eggs, a warm biscuit, baked ham and sausage. It was literally the juiciest ham, I'd ever had!",2014-05-21 15:03:40,5.0,165,5.0,0.17857142857142858,0.17857142857142858,0.3892494720807615,0.3892494720807615
4363591,cN-sV85aRSRWzBakShyc2A,FyLVELWIFjajDGmI7eWRig,iSRTaT9WngzB8JJ2YKJUig,3.0,0,1,0,"This is a bit overrated, i loved my meal but wify was not impressed, so that means I will not be back. The ham is amazing but service is not up to the hype",2017-08-14 23:51:49,10.0,155,10.0,0.29411764705882354,0.29411764705882354,0.8032193289024988,0.8032193289024988
4363788,rmNbrlcVlXG9g2R3uDUJ4w,gxjAixbRMhw6c5JeQpFyww,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,The food was very good and came out pretty quick. We got there around 3:30-4 so it wasn't too busy. The crawfish etouffee was delicious and I loved the red beans and rice. Definitely a great spot for lunch or dinner!,2018-07-01 17:07:25,13.0,216,13.0,0.3170731707317073,0.3170731707317073,0.8845379626717031,0.8845379626717031
4363838,gGBw2Cc9wXmro609wcyDYw,IUWtkUPblSqDIBplWGJe-w,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Holy accidental stumbling I'm grateful for.  Girls and I were Starving on our walk back to our hotel and couldn't figure out where to go for dinner That's when we came upon this place.  We didn't want to eat too much fried goodness lest we explode or fall into a food coma out at the clubs... yet, we still wanted in on the amazing down home cooking. Mother's was perfect. 

Everything was sooo delicious. We had the shrimp creole, jambalaya, sweet potato pie, and minestrone soup. They had all types of sizing options so you could pick what was just right for you. For example, cup or bowl of soup, soup and salad, half jambalaya/half salad...etc.  

The service was good old Southern Hospitality.  Also, on the night we went there was a long line and the place was packed.  I'm guessing that's pretty much the usual.  

One star off is for the kinda grungy look of the place.  It's an old diner though so I guess that's to be expected.",2011-06-13 17:02:32,19.0,937,19.0,0.10734463276836158,0.10734463276836158,0.6207029443655612,0.6207029443655612
4364156,hYP2wRskPFo69bn8v-xjcQ,myvo7WHqElLKN0dL4o9ZQw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Ate here during Mardi Gras this year.  Had a po boy with roast beef, ham, and turkey.  The roast beef was to die for!  When I go back I'll be getting just the roast beef with the drippings.  The gravy was the best part of the sandwich.  Ate half of my step mom's gumbo and it was the best gumbo I've found thats not home made!  A MUST for your po boy craving!",2011-04-09 05:34:19,3.0,359,3.0,0.0379746835443038,0.0379746835443038,0.15833394419077787,0.15833394419077787
4364162,vJpY6DM9uDc_y6aJaqHFYg,EgrwEy0DRW0nIKPh1Ajv6g,iSRTaT9WngzB8JJ2YKJUig,3.0,1,0,0,"HOLY TOURIST PLACE!  This place was filled with tourist and tourist prices.  Their sandwiches start at $10 and the food was OK-  We ordered several sandwiches and got to try all of them and I thought it was OK.   

I was able to try their greens and rice and that was pretty darn good.   I left New Orleans with a different respect for New Orleans braised greens and rice. It was awesome.  

I would not come back here, as our cab driver told us that there are better places out there and a lot cheaper.  I wasn't surprised, as I did not see that many locals in the restaurant.    So, next time, ask your cab driver for good places to eat.",2008-06-30 02:42:09,15.0,639,15.0,0.11278195488721804,0.11278195488721804,0.5933908290969266,0.5933908290969266
4364656,9UoBPhftcTaf0HnB0mY_Vw,CoLWXiOuBtW4JY6Eaw5UPw,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"I'm not sure what the hype is about.  We went here this morning for breakfast, based on a friends recommendation.  Walked in, was handed a menu, and that was it.  We were the only people waiting to order so we didn't realize you had to walk up to the cashier to place your order.  Cashier was less than friendly.  Soft spoken so had to ask her to repeat herself a few times.  She assumed a few things instead of asking.  Sat down, didn't wait too long for the food so that was nice.  Friend received biscuit instead of toast but no biggie.  The eggs were good, cooked correctly.  The grits were very bland.  I put salt, pepper and butter on them so that helped.  Aren't they known for their ham?  It was dry, not very good.  Biscuit was good and the coffee was too, but I don't think I'll return...maybe lunch/dinner would be better :-/",2014-06-20 18:59:42,16.0,836,16.0,0.09467455621301775,0.09467455621301775,0.5533715710928597,0.5533715710928597
4364737,aYp5xQ9d2OQLOYnJt_t75A,L1-VQJSb226RjYYlAFiaGw,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,0,"My family and I had split opinions about this restaurant, but it's on the list of places to visit in New Orleans, and for that I recommend everyone try it for themselves. 

The Ferdi has baked ham, roast beef and ""debri"" which is the roast beef that falls off into the gravy while being slow cooked. So everything is tender and saucy. Though left with the impression the sandwich would be in au jus, it had the texture of a dipped sandwich (soggy with some crispness on the outside) and an additional gravy that tasted like Russian sauce as used in a reuben which may be why I loved it. I thought all of the flavors and textures complimented one another. My brother thought it was too soggy. The other recommended sandwich - half oyster half shrimp tasted like a standard Po' boy, so if subs are your thing, this is a good place to try out for a New Orleans twist.  

PS their bread pudding was an absolute marvel.",2017-06-03 19:49:20,21.0,914,21.0,0.12280701754385964,0.12280701754385964,0.6946182617384036,0.6946182617384036
4364943,lFn5y79s1QO4YVRdLvOMPg,m3Eym1IQM9Rs0wO6OJbiSg,iSRTaT9WngzB8JJ2YKJUig,5.0,1,2,1,"Hands down my favorite place in New Orleans!! Went there for breakfast, lunch, and dinner and was not disappointed. A must visit!",2015-08-13 23:16:05,0.0,129,0.0,0.0,0.0,0.0,0.0
4364977,WwmYYxf7RBUpTWE7aW6krg,ruKCIs-BJTIzVSPoyuF9-g,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"As authentic of a breakfast as you are going to have in NOLA.  The staff beyond friendly and patient with my wife and her thousand questions, lol. Recommend anything in a biscuit. Ham melts in your mouth.",2014-04-08 00:47:55,7.0,204,7.0,0.18421052631578946,0.18421052631578946,0.4900980294098034,0.4900980294098034
4364990,oKIX77yOiuDuR5lnkTZdZA,4ZyEx0zPyTOvM9M1glsnTg,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"The food here is good, comfort food at its finest.  I noticed this place makes a killing, lines out the door! So I wondered why there was a sign up that said not to tips for staff. So I asked and  was informed that they get paid more then the standard 2.50/2.75 (don't remember which one). Anyhow they get paid around 7.50, which wouldn't be bad, except this place makes a killing! I can imagine the tips they would get if that sign wasn't up. Especially during Mardi Gras!  I'm pretty sure it would be more then 7.50. Anyways that's my vent, that's my review. Service was great, we left a tip!",2017-07-22 23:22:17,3.0,594,3.0,0.02608695652173913,0.02608695652173913,0.12309149097933272,0.12309149097933272
4365006,FAGITXyz2pjXuT4kkQ7FQg,p7Q7RdqTy75RrNCj5R4bbg,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"The line was long, the portions are pretty decent but the service was meh. The register and beverage service could use some improvement. Once we sat, we had pretty decent service otherwise. Check it out for the experience and see for yourself. The food tasted ok so there's that.",2014-01-11 05:20:51,4.0,279,4.0,0.08163265306122448,0.08163265306122448,0.23947373603569985,0.23947373603569985
4365181,8pYza73eD6nDaJCYvCfkMQ,aMjB1gvz8Sp6q8TmWJmx3A,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"This is one of my all-time favorites.  I especially love the debris poboy - OMG, it is heaven.  I wish it were not Downtown, but you can't have everything.  My most memorable visit was during a Shriner's convention and the whole place was full of clowns.  I just wish I had taken pictures of them chowing down on their Ferdi specials!",2018-09-19 20:36:25,10.0,334,10.0,0.15384615384615385,0.15384615384615385,0.5471756551645828,0.5471756551645828
4365275,nGE5GCQHiEr4XRXM_05p6A,D7a_GPRKM8BR-M4vHXU0-g,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,I had some of the best seafood gumbo here. The lines get really long so they provide free iced water for the customers who are outside waiting on really hot days. Staff was polite and welcoming.,2018-08-12 00:22:15,6.0,194,6.0,0.16666666666666666,0.16666666666666666,0.4307748951706429,0.4307748951706429
4365315,m9PzgytrVHssjoSKM0I8YQ,mQg8dpZOM3sEptQSU4gM_A,iSRTaT9WngzB8JJ2YKJUig,1.0,2,0,0,"The terrible service especially at the register made just unbearable.  They ran out of celery and olives for their ""world famous"" bloody Mary and when I asked about they attitude was tough shit. The fact that there is no tipping really makes them employees feel like they don't have to treat you nice. OVERRATED AND OVERPRICED AND RUDE DON'T GO THERE.",2014-01-26 21:04:17,-8.0,351,8.0,-0.12903225806451613,0.12903225806451613,-0.42700841014689905,0.42700841014689905
4365319,Aab2QFZGxFnltWivwTYPJw,npP9vAs8jYwnkV6szXUMQg,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Get the roast beef po boy with debris.... It is one of the best things I ate on my trip.  Service was quick, they cleaned the tables before you could sit down, and brought water refills to your table do you don't have to get up.  I saved half my po boy and it was still amazing the next day",2016-02-02 02:30:36,9.0,290,9.0,0.14516129032258066,0.14516129032258066,0.5284981975632331,0.5284981975632331
4365563,WaHszBZB9pSPCCumXB5gTw,_8GdxGE-AT7wY6PgMW7CwA,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Because I was still on CA time while in NOLA, I kept getting up late in the afternoon but craved breakfast.  So I went to Mother's which serves breakfast 24 hours.  Mother's was recommended to me by my Lyft driver who is from New Orleans (born/raised) and I notice it's a popular location for not only us regular common folks but also among the rich and famous.  There is so much to choose from on the menu, prices are very reasonable and the food is good.  It's a simple no frills restaurant that has been around since 1938. Basically you order at the counter then grab a table anywhere and your order (food) is brought out by staff.  The staff are all friendly and kind and my food order for me and my daughter took about 10 minutes. I would recommend Mother's to others to get the experience and try out something on the menu.",2018-09-22 04:01:50,17.0,829,17.0,0.10625,0.10625,0.5904344049001097,0.5904344049001097
4365924,hHnD3xQ_4AGYSMmZvRxOGA,VzLkl2nHL0k4ley6SsD_tQ,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,0,"I wanted to eat something healthy but I also wanted fried seafood. So I went with the fried shrimp salad with ranch dressing. It was pretty good and it satisfied my cravings. I also tried their vinigarette dressing which was too oily for me so I stuck with the ranch dressing. I wish there were more greens because I had a lot of leftover shrimp. Eating the shrimp alone was still delicious. It was crispy, juicy, and had the right amount of flavor.  I had a big appetite at that time and destroyed my food within the 5-10 minutes. I ordered this dish to go. It was a filling dish because I definitely felt full after eating the last few shrimps. It was a little over $18 with tax. I would order this salad again even though it's a little pricey for a salad. 

I came here at 6 pm on Sunday, waited in line for under 10 minutes to place my order. I waited about 10 more minutes for my food. Shortly after I ordered my food, they placed a note at the register that they were sold out of fried chicken. The staffs were nice, they smiled and greeted you, some staffs call the customers, ""baby."" I'll be coming back here again.",2016-09-26 01:41:23,12.0,1123,12.0,0.05581395348837209,0.05581395348837209,0.3580893196106723,0.3580893196106723
4366346,4Vw1kVktFq5EFd2vmghbBw,4OVLjWOUXGzv43f9wpGkxQ,iSRTaT9WngzB8JJ2YKJUig,1.0,1,0,0,"We stopped in for Gumbo; I ordered a large seafood gumbo that only had 5 shrimp snd a few shreds of chicken. I witness the staff being rude to customers and the food line needed to be clean. The fish was cold and looked like chicken. The taste was disgusting. The jambalaya was just ok, it was spicy without flavor. The red beans and rice and cabbage didn't have any flavor . To sum up this experience I wouldn't suggest this to anyone!",2015-12-26 23:36:56,-2.0,436,2.0,-0.024096385542168676,0.024096385542168676,-0.09578262852211514,0.09578262852211514
4366475,2ryy-rfTCBpGxG2yblhACg,rW_D70YrlMN1MGWMOLTbvw,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,Overrated.. The place is super busy since its well known so the staff is nice but overwhelmed and the food is just okay. Maybe would have been better if it was actually warm when it was served.  Their system for getting your food to you needs some work to make this a better experience.,2013-07-21 21:00:34,11.0,286,11.0,0.2,0.2,0.6504436355879909,0.6504436355879909
4366508,S2JykImO7n_SdknhH2B0bw,WcW1U83lvqpJ4ZdKdVP0ug,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Great food and service.  The line can get long, but it moves quickly",2012-12-19 15:09:54,3.0,68,3.0,0.21428571428571427,0.21428571428571427,0.36380343755449945,0.36380343755449945
4366597,0LHQAjZ9QHp-GMjQ-24IlQ,DpyQEnN5rVy7ae6q5R9Aaw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"This restaurant has had a line almost every time we have walked by while exploring New Orleans.  Don't let that fool you.  It moves quickly.   I enjoyed the Crawfish Etouffee.  It was delicious! I sat at my table with my family, eating different things, and everyone left happy and a little stuffed.",2018-07-13 00:08:08,6.0,299,6.0,0.10526315789473684,0.10526315789473684,0.34698895917974415,0.34698895917974415
4366712,4wgql5_qRlckQkPPvqrK9A,GuZzLQdcnn4sfSdv9X7CWw,iSRTaT9WngzB8JJ2YKJUig,1.0,0,0,0,"Well, the good news is there was not a line. The ham dinner ranks among my top five worst meals ever. Side dishes were cold and ham was so tough it was hard to cut. Disgusting is the word that comes to mind. We left 90% of our meal. Never again.",2017-04-05 00:38:25,-3.0,245,3.0,-0.058823529411764705,0.058823529411764705,-0.19166296949998196,0.19166296949998196
4366714,065bjiN9B-G96QfoUz3A5g,E07GKixZrIOcpF7wrPpdMQ,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"Food was good but the service horrible.  They need to put a sign up where you can see it when you first walk in that says ""order at cash register"".  How hard would that be?!! Instead of watching people sitting at the tables waiting & waiting for one of the employees to come and take the order.   Just lazy & rude employees cause seriously how hard is it to tell someone to go up to the register & order?!",2014-08-18 15:00:24,-5.0,405,5.0,-0.060240963855421686,0.060240963855421686,-0.24845199749997662,0.24845199749997662
4366737,VJrEBxeFhyVAlrNaWUvXrQ,CZwuiEQJnawL2sWg9bGS6A,iSRTaT9WngzB8JJ2YKJUig,1.0,7,4,3,"Ditto to the comment that Mother's is like the Kim Kardashian of restaurants.

My friend and I were fooled by the long lines and how popular on the ""Top 10"" lists this restaurant is. People were so unfriendly (I'm not from the South so I wasn't even expecting Southern hospitality) and we felt so rushed when ordering. Customers were expected to know their orders by the time they reached the counter, and this is the worst for first-timers like my friend and I who wanted to explore our options, get recommendations, and inquire about substituting options. This is the wrong place to do that.

We got the chicken po boy, shrimp po boy, jambalaya, étouffée, bread pudding, and many more. We really went all out on this one, only to be completely disappointed! The savory dishes were either bland or too salty. I remember the shrimp po boy being a little burned and the étouffée too watery. The bread pudding was the worst we had in all of NOLA. They may have monopoly on po boy in NOLA, but I've had much better po boys even on the West Coast.

Mind you, Mother's is not as cheap as it looks (and should be). There's also a no tipping policy, which is probably why it's so bad. This place is such a poor representation of NOLA, Cajun and Creole food, and the Southern hospitality. I hope NOLA visitors won't be fooled like my friend and I were - avoid this place at all costs. This is the only NOLA restaurant I'm giving a one star.",2014-01-12 18:28:59,5.0,1432,5.0,0.019157088122605363,0.019157088122605363,0.1321291056454225,0.1321291056454225
4366807,6-pmIj2e4YBCeHM_t07KKg,n1DqfvBNUrt3gdJ0QHORng,iSRTaT9WngzB8JJ2YKJUig,1.0,3,2,0,"I usually love run-down, soul food/home cooking places but Mother's fell short in every aspect. To be able to pull off that type off atmosphere you need to have GOOD food. I wanted to like the food so bad but my breakfast special was horrendous. The eggs were soggy and I noticed on my way out they are pre-cooked and just sitting there getting cold for the next person to order it. The ham I had as the meat was freezing cold and while I don't like it cold, to be fair, perhaps that's how they purposefully serve it. Either way it did not taste good, and lacked flavor. Grits were mediocre but you'd think it would be the most appetizing because of its soul food reputation. The biggest let down was the biscuit. As something I always look forward to, it was disappointing to find out it was not flaky, light, or the right consistency. It was quite dry, mealy, and was tough to go down - even with the butter or jelly. 

The order staff was unfriendly except one lady that was jovial but she didn't help me specifically. All 10 others I watched interact were disgruntled. The place is not that clean and that was a turnoff, but I rolled with that as part of the old school atmosphere. I'm glad I didn't wait in any line I'm seeing others describe. I guess I got lucky and only had about a 5 minute wait. When I left I realized the line had tripled. Not worth a visit let alone a wait. 

I heard about Mother's from a friend but I didn't know the hype or popularity of this restaurant until after. The only reason I popped in was my hotel was across the street from it. I would not recommend to anyone.",2012-07-27 17:27:35,25.0,1602,25.0,0.08196721311475409,0.08196721311475409,0.6246097408298845,0.6246097408298845
4366846,OwS1zP7-KBuM7H-FMUslmg,x9mFNiR1JZKQuB7tEvsZTQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Good food, a Fergi fan forever!!",2015-02-10 02:29:49,6.0,32,6.0,1.0,1.0,1.0606601717798212,1.0606601717798212
4366929,sMZ9QV7Hd5pqrDrIHIn5HA,HQeZC7oueUNSwDaOQt4kng,iSRTaT9WngzB8JJ2YKJUig,1.0,0,0,0,"I only gave them 1 star because I had to. Horrible!!!! Do not waste your money or time. The people are friendly but the food is not. The fish was not seasoned, the greens tasted like they came out a can, the cabbage was girm but not good and the french fries - how do you mess up fries!",2015-06-05 00:58:57,-4.0,286,4.0,-0.06779661016949153,0.06779661016949153,-0.23652495839563303,0.23652495839563303
4367013,nGNtQw_oJHsZFz5QCCRsKg,HllOFlJXT0tKtQcMIFJ5hw,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,0,"Went to Mothers kitchen after it was featured last week in Diners Drive ins and Dives
Food was good everyone that works there is super nice! 
Saw the line everyday as I drove by and had to check it out. Don't let the line intimidate you it moves fast",2016-02-29 14:43:14,7.0,250,7.0,0.14583333333333334,0.14583333333333334,0.4427188724235731,0.4427188724235731
4367024,gbq0MfvSLvdWBz3Qa7qDUg,S_1y3mzRanwVA2MOw14hcw,iSRTaT9WngzB8JJ2YKJUig,2.0,0,1,0,"I had a po-boy and jambalya. Both were pretty good. But I wasn't a big fan of the cafeteria style waiting in line to order. A little expensive for what you get, but that's expected given their location.",2012-11-22 02:55:29,8.0,202,8.0,0.21052631578947367,0.21052631578947367,0.5628780357842335,0.5628780357842335
4367033,ssr6vGoyXpxIstYKyU0oHQ,eR95sGkMf-4gSPw4N1MnKA,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Had to make one more stop at Mother's before heading back to Florida and it was a slightly different than our marvelous first expirence. Luckily there wasn't a line on the Monday we went in. I ordered the quarter fried chicken, potatoes salad and red beans and rice. My sister ordered an omelet w/o cheese and grits. The first reason i decided to give Mother's less than 5 stars is because of the service.  We couldn't find a clean table in two of the 3 dining rooms. When we tried to grab a table in the 3rd dining room a rude server snapped and said the dinning room was close although there were several people seated in there. We said to her that there aren't any clean tables, she didn't reply just walked away.  We went to find a manager to seat us, he didn't acknowledge our request just walked away. After a few minutes we finally found a CLEAN table, to sit and get a server to grab our food. The chicken didn't taste good at all. I now understand why no one ever recommended the fried chicken. The potato salad was okay but the red beans and rice were phenominal. My sister loved her omelet and grits.",2015-05-06 01:14:57,16.0,1111,16.0,0.07582938388625593,0.07582938388625593,0.48002400180015004,0.48002400180015004
4367101,sOAYBkfiF51fjiIScVKvRA,YahlCnzMobal7XGYOu1HBw,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Im a fan of the food but wasn't too thrilled about the service. My food was made to order and was DELICIOUS!!! However, it took awhile for our waitress to take our order and we had to ask for utensils and cream and sugar for our coffee. Our waitress even took a smoke break in the middle of our service. ... Next time I come to NO I'll go back for the food but probably do take out instead of dining in....",2014-07-22 13:20:57,10.0,406,10.0,0.12195121951219512,0.12195121951219512,0.4962916669854651,0.4962916669854651
